loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
007d7fc3-4a85-4526-81c7-7d44d8d65374,007f3a61-d144-4014-ac01-e724dd9cbc01,1,2015-04-24 14:52:00,99999999.0,0,0.0,0.01555023923444976,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-24,2015,4,17,24,2,0.0
ebd22659-fb4d-4796-8fb1-3b5fed6bb5bf,0097758b-38b3-43dd-afd1-61cc41aa2ed8,1,2015-05-04 10:25:00,6040.0,0,0.0,0.7819976076555024,3.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-04,2015,5,19,4,2,0.0
51c40230-7d29-4901-b711-b0f90c4261c1,00aac87a-96b4-4f50-ad4e-38e95be5ce5e,0,2015-05-23 11:20:00,19324.0,0,0.0,0.7819976076555024,1.0,1.0,189937.0,4,41.0,1.0,3.0,733.0,1315.32,20.1,7.0,1.0,5267.0,9881.0,1.0,2015-05-23,2015,5,21,23,2,0.2725626164355206
011f9e44-6265-4c72-af52-025f52ef50ab,00e0a862-08ec-4ebf-8bb6-8bfb368c6b22,1,2015-05-05 13:09:00,99999999.0,0,0.0,0.0950956937799043,1.0,0.0,45450.0,1,8.0,4.0,3.0,728.0,492.38,25.2,8.0,1.0,6936.0,12820.0,1.0,2015-05-05,2015,5,19,5,2,6.93600006936e-05
887f1418-f46a-4c70-8fae-4a29511635fa,00e14996-b067-42d3-b4e2-d5b7d4ff81c2,1,2015-05-07 13:58:00,983.0,0,0.0,0.006429425837320574,3.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-07,2015,5,19,7,2,0.0
dac882b7-45f6-4e76-8326-e1f62db18dd5,00e83890-be32-4638-95a3-663e9ef814d1,0,2015-05-25 10:08:00,10465.0,1,0.0,0.7819976076555024,2.0,0.0,50352.0,6,34.75272558571097,1.0,0.0,680.0,545.48,9.5,5.0,0.0,5041.0,5432.0,0.0,2015-05-25,2015,5,22,25,2,0.4817009077878643
a5568ec5-888e-4648-8583-9133c53b4643,00f39d99-3806-4f27-98b6-6f05060f3b6e,1,2015-04-21 11:02:00,9759.0,0,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-21,2015,4,17,21,2,0.0
f7ff6cbc-abbe-430c-b1aa-467a63c5b166,00f7fe5a-6e4d-4e82-acf9-54c0a2d55434,1,2015-05-05 11:55:00,29696.0,1,0.0,0.7819976076555024,4.0,2.0,71612.92039867109,11,34.0,1.0,1.0,1350.696131862289,840.18,30.6,11.0,0.0,34329.0,65889.0,0.0,2015-05-05,2015,5,19,5,2,1.1560142780172413
828b9541-7c25-420e-8be4-8f99ba236c6a,0100927b-7552-4eb7-8b37-bf90935e0b3c,1,2015-04-18 14:06:00,17716.0,1,0.0,0.7819976076555024,2.0,2.0,41336.0,11,34.75272558571097,4.0,1.0,738.0,430.59,28.0,9.0,0.0,14249.0,18700.0,0.0,2015-04-18,2015,4,16,18,2,0.804301196658388
438c6270-d75a-4fdd-93e7-9ce3f48df7e6,011a745c-0926-45ab-9720-12f24ea8f361,1,2015-05-12 13:05:00,8824.0,0,0.0,0.7819976076555024,1.0,0.0,71612.92039867109,7,30.0,3.0,3.0,1350.696131862289,519.9,18.5,12.0,1.0,6280.0,27188.0,1.0,2015-05-12,2015,5,20,12,2,0.7116953762466002
56891117-f797-4a87-aaee-3c7215fae9c9,01353bae-a0c1-4804-9000-5b9b58301504,1,2015-05-28 13:29:00,24680.0,0,0.0,0.05771531100478469,2.0,1.0,71612.92039867109,5,34.75272558571097,4.0,2.0,1350.696131862289,191.52,17.6,5.0,0.0,8356.0,35861.0,0.0,2015-05-28,2015,5,22,28,2,0.33857374392220424
cfc677b7-5ebe-4d06-b8be-0edf2bb23508,013826dd-7a3e-43f8-9527-aa8fa1d0188b,0,2015-04-30 13:23:00,9921.0,0,0.0,0.7819976076555024,2.0,0.0,20740.0,0,33.0,0.0,2.0,738.0,364.67,19.3,5.0,0.0,10899.0,13867.0,0.0,2015-04-30,2015,4,18,30,2,1.0985787723011793
3b0028a4-2341-4118-9be6-58f4429cf3a0,0149022a-a2c3-4618-b678-b55031e5f1b0,1,2015-04-27 12:46:00,12232.0,0,0.0,0.007177033492822967,0.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-27,2015,4,18,27,2,0.0
44295b0d-cdd1-4612-a708-4021e9327093,014db13b-e92e-4fb8-8eaf-a394f7be8a0b,1,2015-04-24 13:28:00,99999999.0,0,0.0,0.05771531100478469,1.0,1.0,153047.0,9,19.0,3.0,2.0,737.0,557.35,20.3,9.0,0.0,12002.0,19643.0,0.0,2015-04-24,2015,4,17,24,2,0.00012002000120020001
d3a68955-dd70-4bdc-9f93-649b65fcb31c,014e458b-800e-46a7-9941-bf10a18f8e1f,0,2015-04-21 13:27:00,1984.0,0,0.0,0.006429425837320574,3.0,0.0,71612.92039867109,5,34.75272558571097,0.0,2.0,1350.696131862289,426.65,20.3,5.0,0.0,1199.0,3073.0,0.0,2015-04-21,2015,4,17,21,2,0.6043346774193549
e6f5aba3-4f08-44aa-97f2-364091c85310,0161a97d-a816-4786-9cfd-17225d9aa5fc,1,2015-05-08 12:13:00,15315.0,0,0.0,0.7819976076555024,2.0,1.0,71612.92039867109,5,22.0,3.0,1.0,1350.696131862289,336.07,23.8,6.0,1.0,11399.0,15000.0,1.0,2015-05-08,2015,5,19,8,2,0.7443029709435194
fc545c58-5278-4392-9df5-308ece82ab03,01635758-33d3-4b4e-bd3d-19587b5a609f,1,2015-04-23 12:59:00,7137.0,0,0.0,0.7819976076555024,4.0,0.0,71612.92039867109,11,34.75272558571097,4.0,2.0,1350.696131862289,419.24,14.7,13.0,0.0,10077.0,11996.0,0.0,2015-04-23,2015,4,17,23,2,1.4119377889869693
31ae42f6-7e92-46bf-97e9-fa25499162ba,016c5139-4da2-44ba-a0a6-7b23597526a8,1,2015-05-18 11:59:00,5829.0,0,0.0,0.7819976076555024,1.0,0.0,71267.0,0,34.75272558571097,5.0,2.0,750.0,694.85,11.9,7.0,0.0,6944.0,20854.0,0.0,2015-05-18,2015,5,21,18,2,1.1912849545376565
0bbe3279-c241-4366-9231-9979061365eb,017d88f4-2d62-4e34-afea-6d1b9f931dc2,1,2015-04-18 14:50:00,2847.0,0,0.0,0.7819976076555024,4.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-18,2015,4,16,18,2,0.0
01d45885-80cb-42b5-99f6-29ba9746cec0,0184411a-7a71-4a85-8fac-fd258958a310,0,2015-05-07 12:50:00,13316.0,0,0.0,0.7819976076555024,0.0,1.0,71612.92039867109,4,62.0,3.0,1.0,1350.696131862289,1260.07,16.7,13.0,0.0,11841.0,23354.0,0.0,2015-05-07,2015,5,19,7,2,0.8892310003003905
9cee20e1-77ec-45fc-a75f-0376a7408998,01855a21-ac40-4f25-95a9-4fd7ca16baa8,0,2015-05-24 10:48:00,10788.0,1,0.0,0.7819976076555024,0.0,1.0,71612.92039867109,11,49.0,0.0,1.0,1350.696131862289,1871.64,26.4,17.0,0.0,34444.0,49632.0,0.0,2015-05-24,2015,5,21,24,2,3.192806822395254
ac1e31ae-aab0-4ccb-97c8-63424b77f28c,01920764-e926-475f-ab7f-59ed605656aa,1,2015-05-28 13:41:00,9621.0,0,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-28,2015,5,22,28,2,0.0
d77d4d50-cc06-4c6e-8994-dd70a28f6776,0195648e-515a-43aa-b73a-4638c94bc90d,1,2015-05-05 14:11:00,99999999.0,0,0.0,0.0950956937799043,3.0,0.0,29508.0,11,34.75272558571097,5.0,3.0,731.0,275.41,16.2,4.0,0.0,3003.0,4523.0,0.0,2015-05-05,2015,5,19,5,2,3.0030000300300002e-05
e8fc6a06-a8e0-43e2-b0d8-0dd432fb2904,01ac4f32-cb14-4a11-81d6-91091615ef00,0,2015-05-06 13:00:00,12207.0,0,0.0,0.7819976076555024,0.0,0.0,85699.0,11,34.75272558571097,3.0,1.0,712.0,658.46,31.8,16.0,1.0,8121.0,19245.0,1.0,2015-05-06,2015,5,19,6,2,0.6652740231014992
350ea1d4-ea2f-47b9-b1d6-cf198109166c,01c29382-05a0-4a56-92f7-f589feb11cab,1,2015-05-18 13:23:00,34230.0,1,0.0,0.05771531100478469,4.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-18,2015,5,21,18,2,0.0
58965f62-287e-4783-8185-af40b45168de,01c41add-dcee-4508-97f8-a496da63f0b9,1,2015-04-18 14:41:00,10897.0,0,0.0,0.7819976076555024,1.0,0.0,50481.0,2,64.0,4.0,3.0,747.0,694.11,13.1,27.0,0.0,9269.0,34078.0,0.0,2015-04-18,2015,4,16,18,2,0.8506010828668441
ed4eccad-edad-4c59-a2b1-f43f3e0ed0d8,01ccc5ba-1a5a-4c10-89e0-7da73b5f4f70,0,2015-04-18 10:22:00,7990.0,0,0.0,0.7819976076555024,2.0,0.0,49940.0,3,44.0,3.0,2.0,7350.0,828.17,17.5,16.0,0.0,12771.0,16372.0,0.0,2015-04-18,2015,4,16,18,2,1.5983729662077597
4b573def-91b1-489f-b774-c3fcc1427409,01d0e9c0-07d7-429d-94f4-8e11c7ee64d7,1,2015-05-27 12:25:00,17905.0,1,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-27,2015,5,22,27,2,0.0
6bc834e4-b338-45a4-a7b2-9beff2ccea73,01d19258-032e-4336-b1e3-bdcc77c76ff5,0,2015-05-15 14:19:00,15920.0,0,0.0,0.0950956937799043,0.0,0.0,40045.0,6,34.75272558571097,3.0,2.0,664.0,517.24,14.2,16.0,0.0,13308.0,40820.0,0.0,2015-05-15,2015,5,20,15,2,0.8359296482412061
b11e59d5-4b41-453e-8a30-5276806bfb4c,01d86d59-a20f-4d2e-9cb4-b9157a6b13e8,1,2015-05-25 11:48:00,9928.0,0,0.0,0.7819976076555024,3.0,1.0,45669.0,4,31.0,3.0,0.0,716.0,673.61,12.4,12.0,0.0,4902.0,8833.0,0.0,2015-05-25,2015,5,22,25,2,0.49375503626107975
e4adafc3-545e-4cb7-b19a-3527668d998f,01f93ee8-492d-4a4b-8ad0-14fad37be558,0,2015-05-01 12:41:00,16444.0,0,0.0,0.7819976076555024,4.0,0.0,45775.0,3,34.75272558571097,1.0,2.0,708.0,1312.21,24.0,13.0,1.0,12552.0,19799.0,1.0,2015-05-01,2015,5,18,1,2,0.7633179275115544
6b2ba735-6308-4d43-9158-1a6b22ecca39,0203a11e-fb68-47f2-a118-f5e2b3d72d40,1,2015-05-28 12:13:00,14630.0,1,0.0,0.05771531100478469,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-28,2015,5,22,28,2,0.0
db19dc0d-3aeb-43c1-9488-65ac652ac28c,0211e840-e0bc-4dd5-b3a5-30f860f9eae1,1,2015-05-09 13:24:00,5960.0,0,0.0,0.7819976076555024,2.0,0.0,69531.0,11,43.0,3.0,3.0,737.0,536.55,26.1,8.0,1.0,2162.0,8547.0,1.0,2015-05-09,2015,5,19,9,2,0.362751677852349
2ea371f1-4fed-4e54-b3a3-e635f774d586,02326b97-b3d9-4d2b-9f87-8e49a177e36d,1,2015-05-18 10:57:00,99999999.0,0,0.0,0.7819976076555024,2.0,1.0,108119.0,2,50.0,3.0,1.0,750.0,1027.13,30.4,12.0,0.0,18902.0,50812.0,0.0,2015-05-18,2015,5,21,18,2,0.00018902000189020002
b0f340ef-54cd-43d3-917e-bd90e0530ace,023337ad-382e-45bf-9e3a-c3beca761d4e,1,2015-05-08 13:46:00,5795.0,0,0.0,0.7819976076555024,1.0,0.0,59436.0,4,34.75272558571097,4.0,0.0,747.0,480.44,9.6,7.0,0.0,2728.0,10698.0,0.0,2015-05-08,2015,5,19,8,2,0.4707506471095772
424e1c28-13cc-41fd-992c-8e1c0d145c99,0262ef33-efa9-4f3c-85a7-02ab179b56e6,1,2015-04-16 13:58:00,25200.0,0,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-16,2015,4,16,16,2,0.0
b4fd4454-e4cb-492e-8ccb-b11a766fd907,0269b83e-93ca-47c2-a7fd-ef3714e6462b,1,2015-05-29 14:09:00,14312.0,0,0.0,0.007177033492822967,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-29,2015,5,22,29,2,0.0
0dbbe136-7aad-4d04-b774-66611305e9be,026c1429-0c93-4f6e-a919-220c2b91255e,1,2015-05-16 11:02:00,8319.0,0,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,5,34.75272558571097,5.0,1.0,1350.696131862289,471.74,11.9,9.0,0.0,7847.0,13791.0,0.0,2015-05-16,2015,5,20,16,2,0.9432624113475178
b016a780-7050-46e9-af10-4772f2b2fbc8,026e08a8-0ef2-46d8-a262-5fd0349ec00a,1,2015-05-10 11:37:00,99999999.0,0,0.0,0.7819976076555024,4.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-10,2015,5,19,10,2,0.0
7e81d264-f4a1-412c-9ef7-81b41084a112,0289137e-27b6-42df-b4a3-d8a15d57ee88,0,2015-05-01 13:04:00,3753.0,0,0.0,0.7819976076555024,2.0,0.0,71612.92039867109,1,34.75272558571097,5.0,1.0,1350.696131862289,669.1,9.7,12.0,0.0,13836.0,21221.0,0.0,2015-05-01,2015,5,18,1,2,3.686650679456435
fd69bbea-1ebf-437b-a35a-34039e8a6956,0299b91f-8dfc-422e-973f-1b5e6c20fca6,1,2015-04-18 12:51:00,12154.0,0,0.0,0.7819976076555024,3.0,1.0,126600.0,11,34.75272558571097,4.0,2.0,735.0,1519.2,24.5,18.0,0.0,24062.0,27658.0,0.0,2015-04-18,2015,4,16,18,2,1.9797597498765838
6056b1eb-05cf-4ddc-bbb7-34b27bc335e0,0299f63b-ae3b-4489-a4b1-6d87cfd66c82,1,2015-05-26 11:18:00,21193.0,1,0.0,0.7819976076555024,3.0,0.0,80022.0,1,17.0,3.0,0.0,721.0,840.24,17.5,11.0,0.0,10993.0,21304.0,0.0,2015-05-26,2015,5,22,26,2,0.5187090076912187
17c89076-842e-4b25-9505-3d2ee6a7d358,02a97613-a3d1-477e-ab4f-a8c19df1915d,1,2015-05-21 13:00:00,8943.0,0,0.0,0.7819976076555024,4.0,1.0,32295.0,11,49.0,2.0,3.0,739.0,341.79,22.1,10.0,0.0,10285.0,20488.0,0.0,2015-05-21,2015,5,21,21,2,1.1500615006150061
36f8da8a-bf51-440b-9d95-143e8cfa0115,02b62a37-0749-4a48-b4a8-fa3b6505922f,1,2015-04-24 13:09:00,6314.0,0,0.0,0.0950956937799043,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-24,2015,4,17,24,2,0.0
b2d3ad4c-4207-426f-8f09-165c9373e949,02b8b940-3900-47f3-b71c-b2112a854b1e,1,2015-05-03 13:59:00,13665.0,0,0.0,0.0950956937799043,0.0,1.0,86873.0,11,34.75272558571097,0.0,0.0,748.0,1914.1,25.3,17.0,0.0,23883.0,79346.0,0.0,2015-05-03,2015,5,18,3,2,1.7477497255762897
535fb561-5982-42c0-a3a2-09df457c3d78,02c1eb15-8421-4a46-9ab5-7a61afed2324,0,2015-05-28 13:43:00,11155.0,0,0.0,0.7819976076555024,1.0,0.0,61752.0,9,34.75272558571097,4.0,0.0,7410.0,1224.75,20.7,17.0,1.0,8014.0,25201.0,1.0,2015-05-28,2015,5,22,28,2,0.7184222321828776
e89b169d-249e-4df2-a139-7b4bb28f0dd5,02dcd5ec-da57-4ffd-9a5b-f998e49c438b,0,2015-04-20 12:38:00,7886.0,0,0.0,0.7819976076555024,0.0,1.0,93642.0,7,28.0,2.0,3.0,7430.0,2497.1,27.8,10.0,0.0,7190.0,10542.0,0.0,2015-04-20,2015,4,17,20,2,0.9117423281765153
6f488cc0-2ea9-41f7-a0f0-17e9743928f9,02dedefc-77a1-4b4d-be30-a1666dcdad4e,1,2015-04-24 13:54:00,5073.0,0,0.0,0.05771531100478469,3.0,1.0,71612.92039867109,-1,54.0,1.0,0.0,1350.696131862289,1198.92,23.0,9.0,0.0,5266.0,15046.0,0.0,2015-04-24,2015,4,17,24,2,1.0380445495761876
c5c3be39-642a-4bf8-b5c7-319d828c3499,02dff369-fd48-4659-8fcf-4d8442f73624,1,2015-04-28 14:48:00,12130.0,0,0.0,0.7819976076555024,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-28,2015,4,18,28,2,0.0
8fab2baa-2548-4207-95e6-f289741bb9c2,02ebe684-aa4a-472e-8d56-b74026713a59,1,2015-04-26 10:43:00,99999999.0,1,0.0,0.7819976076555024,0.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-26,2015,4,17,26,2,0.0
16627249-1d87-4eaa-8b8d-a200b0c0d477,02f07391-e8e8-466e-851b-4c3698325be1,1,2015-05-22 14:40:00,15518.0,0,0.0,0.7819976076555024,0.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-22,2015,5,21,22,2,0.0
3c2e0ee2-a9d1-45b1-9d96-a3a7b68c75b2,030bb718-1ae6-45d0-99f2-b6a07ec37282,0,2015-04-27 11:27:00,18196.0,0,0.0,0.7819976076555024,0.0,0.0,50545.0,9,53.0,5.0,1.0,710.0,977.21,14.3,6.0,0.0,14466.0,20317.0,0.0,2015-04-27,2015,4,18,27,2,0.7950098922840184
72bb2df8-35fa-478c-be0e-159500874dbe,032a43ce-de1d-4b3c-9a26-b76f8b1146de,1,2015-04-27 10:20:00,14098.0,0,0.0,0.7819976076555024,2.0,1.0,88616.0,6,34.75272558571097,5.0,2.0,746.0,915.7,28.3,7.0,0.0,36506.0,97349.0,0.0,2015-04-27,2015,4,18,27,2,2.5894453113916867
3ad4f1ba-9bc5-44eb-aaa9-e2e3fced2c56,034ee463-5f7a-4208-b653-97f6b89b470f,1,2015-05-06 12:56:00,15314.0,1,0.0,0.7819976076555024,2.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-05-06,2015,5,19,6,2,0.0
a015617a-8156-49f2-8217-68a6f8f9e9fd,035321d9-9850-4400-b4ab-6e73e77a4991,1,2015-05-20 14:25:00,99999999.0,0,0.0,0.0950956937799043,2.0,2.0,44766.0,0,34.75272558571097,2.0,3.0,727.0,318.95,12.1,8.0,0.0,6147.0,6357.0,0.0,2015-05-20,2015,5,21,20,2,6.14700006147e-05
00a375f2-c8ee-4135-a449-7931963e657b,0359f9b6-9990-40a4-8e62-f33c5df08562,1,2015-05-25 13:19:00,5043.0,0,0.0,0.7819976076555024,4.0,1.0,39332.0,6,34.75272558571097,5.0,3.0,726.0,645.69,8.1,6.0,0.0,5262.0,6861.0,0.0,2015-05-25,2015,5,22,25,2,1.0434265318262939
fbdbf62b-352e-4d19-b138-ac61ecdef111,035cce22-37c8-485b-953e-6661ee453b64,1,2015-04-30 13:06:00,19986.0,1,0.0,0.7819976076555024,0.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-30,2015,4,18,30,2,0.0
cac90ebd-fac0-42ca-af5d-56368f50e57b,0369ae07-cf8c-4796-b61f-e465a8516364,1,2015-05-20 14:29:00,17892.0,0,0.0,0.7819976076555024,4.0,1.0,71612.92039867109,11,62.0,4.0,0.0,1350.696131862289,946.23,29.7,13.0,0.0,28320.0,33436.0,0.0,2015-05-20,2015,5,21,20,2,1.5828303152246814
0a82da6c-bf2e-42ce-bdc6-91fa9a2e73fe,036a57b9-1399-4c4d-85a6-8eacda05eb8b,1,2015-04-20 11:57:00,4081.0,0,0.0,0.7819976076555024,1.0,1.0,71612.92039867109,-1,34.75272558571097,2.4906058474831707,1.5016577916206169,1350.696131862289,941.2245734097077,18.48251432016883,11.02874083006733,0.14531202894181489,15439.198372022913,40776.35718592965,0.10573530894063099,2015-04-20,2015,4,17,20,2,0.0
