loan_id,customer_id,loan_status,application_time,current_loan_amount,term,tax_liens,purpose,no_of_properties,home_ownership,annual_income,years_in_current_job,months_since_last_delinquent,no_of_cars,no_of_children,credit_score,monthly_debt,years_of_credit_history,no_of_open_accounts,no_of_credit_problems,current_credit_balance,max_open_credit,bankruptcies,application_date,application_year,application_month,application_week,application_day,application_season,current_credit_balance_ratio
c7efefb3-6aa8-4605-8b76-6f0ec89f0836,00b59d3e-273d-4a87-a074-fa40f074b5d2,1,2015-12-15 14:42:00,21615.0,1,0.0,0.7847823703541278,2.0,1.0,68554.0,5,35.277524869330634,4.0,1.0,728.0,1425.36,15.0,11.0,0.0,25288.0,59784.0,0.0,2015-12-15,2015,12,51,15,4,1.1699282905389776
b7e700ee-e5ef-4638-8145-4ff8669a6e59,00bf2ead-3e4b-4f30-8631-f4a6f3582f27,1,2015-12-27 14:16:00,99999999.0,0,1.0,0.7847823703541278,4.0,1.0,81373.0,5,69.0,5.0,1.0,745.0,949.35,11.0,7.0,1.0,2809.0,3816.0,0.0,2015-12-27,2015,12,52,27,4,2.8090000280900002e-05
00779297-df44-4d4c-a4f0-b96b6e561fe0,00bf70ec-0421-4de7-a4f7-83fa3452d96c,1,2015-11-12 12:43:00,20188.0,1,0.0,0.7847823703541278,4.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-12,2015,11,46,12,4,0.0
1ef04724-7ad1-481b-a4ef-e6f32bcc3f2c,00d4df89-3934-4667-ba18-eb7e69f939a1,1,2015-12-20 10:15:00,99999999.0,0,0.0,0.7847823703541278,2.0,1.0,106018.0,11,35.277524869330634,3.0,1.0,743.0,2491.41,16.0,26.0,0.0,26526.0,52423.0,0.0,2015-12-20,2015,12,51,20,4,0.0002652600026526
108ad9ee-34af-4943-9e71-e13888de7fc1,00d658c5-ca53-4100-a3f1-279197111910,1,2015-11-09 11:47:00,8184.0,0,0.0,0.0067975002740927526,0.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-09,2015,11,46,9,4,0.0
00ae0428-0b44-45ab-8722-3419d24cafd5,00d938ca-6560-4010-b3f6-2061eb741ad7,1,2015-12-25 10:41:00,10211.0,0,0.0,0.7847823703541278,1.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-25,2015,12,52,25,4,0.0
e9f8161d-2104-4f6a-bd65-7551df51ae2f,00ea5e89-7366-4c8d-b7ea-27e125d82fd5,1,2015-12-12 10:15:00,3010.0,0,0.0,0.7847823703541278,0.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-12,2015,12,50,12,4,0.0
7e48ba4d-83d7-452c-995e-3acd98f9d840,00eae31e-3404-4902-b7db-1758741af4e2,1,2015-12-08 12:34:00,11460.0,0,0.0,0.7847823703541278,2.0,0.0,57797.0,1,72.0,5.0,2.0,748.0,1199.29,24.0,11.0,0.0,13207.0,34846.0,0.0,2015-12-08,2015,12,50,8,4,1.1524432809773124
91702038-d314-474b-bb8b-b469017d8d20,00ebcf8e-9c7c-4e26-9157-e5f80030e842,0,2015-11-15 13:35:00,14733.0,0,0.0,0.7847823703541278,4.0,0.0,67772.0,3,18.0,0.0,1.0,703.0,999.63,23.0,15.0,0.0,28862.0,42444.0,0.0,2015-11-15,2015,11,46,15,4,1.9590035973664564
92626b5e-33e0-415f-a09b-bf7dbc387eac,00ee7ac9-a31c-4739-8303-4ef1a1c0bbea,0,2015-11-19 13:02:00,8102.0,0,0.0,0.7847823703541278,0.0,0.0,35445.0,3,30.0,4.0,1.0,7410.0,451.92,33.0,11.0,0.0,8295.0,20036.0,0.0,2015-11-19,2015,11,47,19,4,1.023821278696618
3ef79a15-7982-418a-bc02-b8ffe6e2ae7e,00ef8684-15c0-4bfb-98db-4c9078ea7b46,1,2015-12-12 12:15:00,99999999.0,1,0.0,0.7847823703541278,1.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-12,2015,12,50,12,4,0.0
71e644d0-774d-451e-99ef-ed6c6f1a0e54,00f0e632-8f24-47bb-9936-748afd5aa8ca,1,2015-12-15 12:53:00,7861.0,0,0.0,0.00471439535138691,0.0,0.0,76643.0,2,35.277524869330634,2.0,1.0,748.0,388.96,11.0,16.0,0.0,15710.0,28103.0,0.0,2015-12-15,2015,12,51,15,4,1.9984734766569139
56078f98-3edb-498b-8eba-8dafadc0d19e,00f2ac77-1c5c-43ff-af39-c09195c68414,1,2015-12-21 12:32:00,19155.0,1,0.0,0.7847823703541278,4.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-21,2015,12,52,21,4,0.0
26d2203a-b702-4810-af8d-2be2a2871c51,00f33721-f6aa-4d99-963f-d2d536583c5d,0,2015-11-17 11:00:00,19859.0,1,0.0,0.7847823703541278,0.0,1.0,72530.06297492402,9,35.277524869330634,0.0,3.0,1338.2891337386018,998.51,15.0,15.0,0.0,16573.0,20162.0,0.0,2015-11-17,2015,11,47,17,4,0.8345334608993403
a537c4b2-593c-4614-9fae-0990ee21cc09,00f5700e-2ee5-4e88-80b7-39567a13fa04,1,2015-10-28 13:11:00,24206.0,1,0.0,0.7847823703541278,3.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-10-28,2015,10,44,28,4,0.0
cddffd82-69d8-448f-adfd-08b5bddac1d3,0102263b-1d5a-4437-be37-e15a2e7e13f3,1,2015-11-15 10:30:00,99999999.0,0,0.0,0.7847823703541278,1.0,1.0,73800.0,0,66.0,5.0,0.0,735.0,1018.44,22.0,12.0,0.0,13281.0,15353.0,0.0,2015-11-15,2015,11,46,15,4,0.0001328100013281
02df86c5-0f62-4b55-b3a4-0f6f93efe4ab,0105cdab-1527-4fb2-8c5e-2aca27348fef,0,2015-12-29 10:16:00,6956.0,0,0.0,0.7847823703541278,4.0,2.0,51672.0,11,11.0,5.0,3.0,729.0,632.99,20.0,6.0,0.0,7897.0,9435.0,0.0,2015-12-29,2015,12,53,29,4,1.1352788959171938
f6286ec1-64a3-42cf-b890-01c491f202f0,010a7ee3-b217-4571-bbde-f709979208c4,1,2015-11-08 10:01:00,12862.0,0,0.0,0.7847823703541278,3.0,1.0,72530.06297492402,3,35.277524869330634,0.0,3.0,1338.2891337386018,660.41,15.0,7.0,0.0,10745.0,12553.0,0.0,2015-11-08,2015,11,45,8,4,0.8354066241642046
5d47da53-1f06-4bb6-9b36-305f6593914d,01116f45-4f1a-4715-86df-bdaa07067098,1,2015-11-09 11:09:00,29412.0,1,0.0,0.7847823703541278,4.0,0.0,98036.0,11,35.277524869330634,1.0,1.0,736.0,1450.12,23.0,13.0,0.0,9403.0,31875.0,0.0,2015-11-09,2015,11,46,9,4,0.31969944240446074
bea02cf7-89fb-49c4-87af-25308509dc68,0116ee9d-ee91-49fd-9f3d-7357f980a5f3,1,2015-11-20 12:40:00,99999999.0,0,0.0,0.7847823703541278,3.0,2.0,377363.0,11,17.0,2.0,0.0,740.0,2616.38,25.0,6.0,0.0,23222.0,24548.0,0.0,2015-11-20,2015,11,47,20,4,0.00023222000232220002
33fce983-b76e-4905-ac05-8f630e8f00b8,011e0190-1ee0-44f1-86c1-20e0ac656bcf,1,2015-11-22 14:00:00,8199.0,0,0.0,0.7847823703541278,1.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-22,2015,11,47,22,4,0.0
6326c0cb-1644-42bd-b603-94868e79f452,0127772f-7c67-4f83-831e-cf8754011e7d,1,2015-11-18 13:15:00,16003.0,0,0.0,0.7847823703541278,3.0,1.0,75015.0,0,21.0,2.0,0.0,751.0,962.69,27.0,16.0,0.0,19575.0,43792.0,0.0,2015-11-18,2015,11,47,18,4,1.2232081484721615
77851a67-0a4b-408c-a4e7-f0e7571a9da5,0133eb1b-0ed8-4afb-9b33-89125f09daf1,1,2015-11-03 12:40:00,17146.0,0,0.0,0.7847823703541278,1.0,1.0,90341.0,11,25.0,3.0,0.0,743.0,1023.87,17.0,9.0,0.0,14109.0,19956.0,0.0,2015-11-03,2015,11,45,3,4,0.8228741397410475
fb67173c-56a1-43e4-8300-1f8f1ea2ac64,0140e3ae-3fe5-4e7c-a25a-61fe0cc93bb8,1,2015-11-30 13:52:00,14300.0,1,0.0,0.7847823703541278,2.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-30,2015,11,49,30,4,0.0
5188fc13-100d-48ed-988a-543d7c3f9ea2,0144e04c-059c-48cf-9125-61948ae3dbd4,0,2015-10-28 10:32:00,29370.0,1,0.0,0.7847823703541278,0.0,1.0,78320.0,7,35.277524869330634,5.0,0.0,689.0,1383.65,15.0,12.0,0.0,26889.0,47009.0,0.0,2015-10-28,2015,10,44,28,4,0.9155260469867211
ea909f33-5c9c-4d30-b8dc-e003bae337b3,01485902-697c-4661-b198-1079252f005a,1,2015-11-12 13:49:00,20912.0,1,0.0,0.7847823703541278,4.0,1.0,72530.06297492402,5,35.277524869330634,2.0,2.0,1338.2891337386018,858.88,17.0,7.0,0.0,23134.0,30764.0,0.0,2015-11-12,2015,11,46,12,4,1.106254781943382
9c9829dd-e315-4e2b-ac0c-c073d13929d6,014c8abe-70d2-42dc-8bbb-969cafb84104,1,2015-11-01 11:40:00,10866.0,0,0.0,0.7847823703541278,0.0,1.0,91865.0,11,35.277524869330634,2.0,3.0,746.0,1286.12,27.0,9.0,0.0,39333.0,64270.0,0.0,2015-11-01,2015,11,44,1,4,3.6198233020430703
ddd2141c-8617-4ef1-bbf4-efbc57daf751,014eca78-c292-461c-b81f-5655cefb0741,1,2015-11-08 12:20:00,3576.0,0,0.0,0.7847823703541278,0.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-08,2015,11,45,8,4,0.0
ee5a2b00-7c72-4e8f-8103-3f13da7c232c,0154e75a-e765-4890-90a1-b006d309c54f,1,2015-12-24 13:23:00,24480.0,0,0.0,0.7847823703541278,3.0,1.0,72530.06297492402,7,35.277524869330634,5.0,1.0,1338.2891337386018,1865.07,17.0,11.0,0.0,20199.0,59409.0,0.0,2015-12-24,2015,12,52,24,4,0.8251225490196078
c6076c7d-06a7-4e91-8495-267753655871,015b25a7-e30c-46ed-af38-72caf6539a1d,1,2015-11-03 10:10:00,14230.0,1,0.0,0.7847823703541278,3.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-03,2015,11,45,3,4,0.0
33a4ba11-2f0b-4025-99cb-f4ca7d5986c7,016a8813-693f-4727-b27d-25128b3498ee,0,2015-12-03 13:59:00,6601.0,0,0.0,0.7847823703541278,3.0,0.0,75154.0,2,29.0,0.0,3.0,675.0,473.47,19.0,14.0,0.0,8506.0,18986.0,0.0,2015-12-03,2015,12,49,3,4,1.2885926374791699
317c2089-fd52-4fef-b698-0e3b6a3aae02,0176c681-6b89-49c7-bd08-0103119a332d,1,2015-12-09 12:21:00,30489.0,0,0.0,0.7847823703541278,4.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-09,2015,12,50,9,4,0.0
adc59618-dc77-441a-a29d-d3b7808b014b,01810ae4-2acd-421e-8546-80fcd856dc0a,1,2015-11-14 13:10:00,15326.0,0,0.0,0.7847823703541278,4.0,0.0,36781.0,0,35.277524869330634,2.0,0.0,727.0,548.65,14.0,6.0,1.0,7944.0,13791.0,1.0,2015-11-14,2015,11,46,14,4,0.5183348558006002
663ca2d4-d929-47fe-82ee-21563d5e5def,01848d45-d258-4410-962c-c631c79d509a,1,2015-12-05 12:24:00,18484.0,1,1.0,0.09264335050981252,1.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-12-05,2015,12,49,5,4,0.0
00eccd1d-f6a9-4863-8df3-d6159a82cb98,01889002-2548-4cfd-8b33-6177ef087b28,1,2015-12-11 14:37:00,20122.0,1,0.0,0.7847823703541278,0.0,2.0,41049.0,2,35.277524869330634,5.0,1.0,727.0,656.78,6.0,10.0,0.0,13986.0,22631.0,0.0,2015-12-11,2015,12,50,11,4,0.6950601331875559
5954c94d-208c-4a17-93ef-e2d29d70cf0c,018d21fe-a6b5-46ed-a012-ba82a8ad9885,1,2015-11-24 12:30:00,12200.0,1,0.0,0.7847823703541278,4.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-24,2015,11,48,24,4,0.0
f3113845-f41f-41be-8d92-34cec636189a,01931cb9-9111-47f2-8f9e-2b7323f89bd0,1,2015-11-23 10:44:00,15530.0,1,0.0,0.7847823703541278,1.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-23,2015,11,48,23,4,0.0
946241f5-9604-4a02-aa3c-1115ee06e303,0196e145-409a-406e-91e2-a392725200d5,1,2015-11-29 14:49:00,21514.0,0,0.0,0.7847823703541278,1.0,1.0,147833.0,7,35.277524869330634,5.0,0.0,751.0,2353.01,19.0,17.0,0.0,21146.0,73424.0,0.0,2015-11-29,2015,11,48,29,4,0.9828948591614762
e4b0d719-766d-4174-84fa-49c3d554b8e0,01a4051d-dc2e-4edb-9832-0340168030da,1,2015-12-17 11:03:00,34860.0,0,0.0,0.7847823703541278,4.0,0.0,119520.0,11,35.277524869330634,4.0,0.0,742.0,481.07,36.0,7.0,0.0,36090.0,41011.0,0.0,2015-12-17,2015,12,51,17,4,1.0352839931153184
4c6a6537-239f-482d-b08c-76bcc64b10a7,01a79c57-b69c-4c45-b035-efebad84ea96,1,2015-10-31 10:19:00,9372.0,0,0.0,0.7847823703541278,1.0,1.0,53697.0,3,35.277524869330634,3.0,2.0,728.0,394.22,16.0,10.0,0.0,15296.0,17381.0,0.0,2015-10-31,2015,10,44,31,4,1.63209560392659
0fd6321d-5723-4d93-8ab9-eab88d6bd0b2,01a9d544-e3aa-416e-9c1c-d7dc9028e66c,1,2015-11-18 10:11:00,29868.0,1,0.0,0.01469137156013595,3.0,1.0,72530.06297492402,-1,35.277524869330634,2.5057286725534555,1.5002554185214916,1338.2891337386018,946.5397708530983,18.60621761658031,11.122308983434284,0.14690213821790848,15312.832372473182,38720.65248485733,0.10249287228598582,2015-11-18,2015,11,47,18,4,0.0
6aeb6b7c-e924-47da-b77b-31873c15d346,01ae3486-4126-40ad-bdf7-3c997e9a6a1b,1,2015-12-19 11:17:00,3512.0,0,0.0,0.7847823703541278,3.0,0.0,72530.06297492402,3,43.0,5.0,2.0,1338.2891337386018,319.92,11.0,17.0,0.0,2137.0,14155.0,0.0,2015-12-19,2015,12,51,19,4,0.6084851936218679
ea0bcaba-8fcb-4eef-8460-619081e88bd3,01af67e3-56d0-4374-9d6a-9401f6a12c63,0,2015-11-19 14:40:00,5207.0,0,0.0,0.09264335050981252,4.0,2.0,14630.0,11,35.277524869330634,2.0,0.0,7090.0,207.26,16.0,11.0,1.0,9619.0,168763.0,1.0,2015-11-19,2015,11,47,19,4,1.8473209141540234
088fcbb9-599d-4d69-a077-d7bbf079d2ee,01b12365-c8af-40ff-81e7-532a88c70310,1,2015-10-31 10:57:00,99999999.0,0,0.0,0.7847823703541278,3.0,0.0,59694.0,0,51.0,1.0,1.0,732.0,716.33,26.0,11.0,1.0,7931.0,14936.0,0.0,2015-10-31,2015,10,44,31,4,7.931000079310001e-05
b2bade49-3aad-4d6b-a952-c7c6c3726640,01b697a0-b4c7-44be-93a0-a581a429a0c5,0,2015-12-13 11:27:00,19768.0,1,0.0,0.09264335050981252,0.0,0.0,50045.0,4,35.277524869330634,1.0,2.0,635.0,160.14,7.0,4.0,0.0,13450.0,21315.0,0.0,2015-12-13,2015,12,50,13,4,0.6803925536220153
